,Dataset,Charset,Test,Sp1,Sp2,pvalue
12000,Cognato_2001,COI_2ndpos,MPTS,Cala2,Knu1,-42
12001,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Knu1,0.26146412994911117
12002,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Knu1,-42
12003,Cognato_2001,COI_2ndpos,MPTS,Cala2,Lat3,-42
12004,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Lat3,0.7212333746277604
12005,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Lat3,-42
12006,Cognato_2001,COI_2ndpos,MPTS,Cala2,Le3,-42
12007,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Le3,-42
12008,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Le3,-42
12009,Cognato_2001,COI_2ndpos,MPTS,Cala2,Lo3,-42
12010,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Lo3,-42
12011,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Lo3,-42
12012,Cognato_2001,COI_2ndpos,MPTS,Cala2,Ma1,-42
12013,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Ma1,0.7055347312040912
12014,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Ma1,-42
12015,Cognato_2001,COI_2ndpos,MPTS,Cala2,Mo1,-42
12016,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Mo1,-42
12017,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Mo1,-42
12018,Cognato_2001,COI_2ndpos,MPTS,Cala2,Mx1,-42
12019,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Mx1,0.5724067044708798
12020,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Mx1,-42
12021,Cognato_2001,COI_2ndpos,MPTS,Cala2,Nob1,0.7659955003967786
12022,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Nob1,0.6443698056370253
12023,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Nob1,0.6443698056370251
12024,Cognato_2001,COI_2ndpos,MPTS,Cala2,Pa2,-42
12025,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Pa2,-42
12026,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Pa2,-42
12027,Cognato_2001,COI_2ndpos,MPTS,Cala2,Pet1,-42
12028,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Pet1,-42
12029,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Pet1,-42
12030,Cognato_2001,COI_2ndpos,MPTS,Cala2,Pl4,-42
12031,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Pl4,0.5724067044708798
12032,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Pl4,-42
12033,Cognato_2001,COI_2ndpos,MPTS,Cala2,Pil2,-42
12034,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Pil2,-42
12035,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Pil2,-42
12036,Cognato_2001,COI_2ndpos,MPTS,Cala2,Pin1,-42
12037,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Pin1,-42
12038,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Pin1,-42
12039,Cognato_2001,COI_2ndpos,MPTS,Cala2,Pro,-42
12040,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Pro,-42
12041,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Pro,-42
12042,Cognato_2001,COI_2ndpos,MPTS,Cala2,Sch1,-42
12043,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Sch1,-42
12044,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Sch1,-42
12045,Cognato_2001,COI_2ndpos,MPTS,Cala2,Sex1,-42
12046,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Sex1,0.26146412994911117
12047,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Sex1,-42
12048,Cognato_2001,COI_2ndpos,MPTS,Cala2,Sp1,-42
12049,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Sp1,0.8260465416008018
12050,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Sp1,-42
12051,Cognato_2001,COI_2ndpos,MPTS,Cala2,Ste1,-42
12052,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Ste1,-42
12053,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Ste1,-42
12054,Cognato_2001,COI_2ndpos,MPTS,Cala2,Tri4,-42
12055,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Tri4,-42
12056,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Tri4,-42
12057,Cognato_2001,COI_2ndpos,MPTS,Cala2,Ty1,-42
12058,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Ty1,-42
12059,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Ty1,-42
12060,Cognato_2001,COI_2ndpos,MPTS,Cala2,Wo3,-42
12061,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Wo3,-42
12062,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Wo3,-42
12063,Cognato_2001,COI_2ndpos,MPTS,Cala2,Oer1,-42
12064,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Oer1,0.8012519569012009
12065,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Oer1,-42
12066,Cognato_2001,COI_2ndpos,MPTS,Cala2,Ort1,-42
12067,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Ort1,0.17179714429673354
12068,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Ort1,-42
12069,Cognato_2001,COI_2ndpos,MPTS,Cala2,Pito1,-42
12070,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Pito1,0.2287244468220896
12071,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Pito1,-42
12072,Cognato_2001,COI_2ndpos,MPTS,Cala2,Pica1,-42
12073,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Pica1,0.6570861603163225
12074,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Pica1,-42
12075,Cognato_2001,COI_2ndpos,MPTS,Cala2,Pho1,-42
12076,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Pho1,0.23348062594938157
12077,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Pho1,-42
12078,Cognato_2001,COI_2ndpos,MPTS,Cala2,Pk1,-42
12079,Cognato_2001,COI_2ndpos,MPTMS,Cala2,Pk1,0.7140802613047242
12080,Cognato_2001,COI_2ndpos,MPTIS,Cala2,Pk1,-42
12081,Cognato_2001,COI_2ndpos,MPTS,Cali1,Ce3,-42
12082,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Ce3,-42
12083,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Ce3,-42
12084,Cognato_2001,COI_2ndpos,MPTS,Cali1,Co4,-42
12085,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Co4,-42
12086,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Co4,-42
12087,Cognato_2001,COI_2ndpos,MPTS,Cali1,Con3,-42
12088,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Con3,0.2997805885957122
12089,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Con3,-42
12090,Cognato_2001,COI_2ndpos,MPTS,Cali1,Cr2,-42
12091,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Cr2,-42
12092,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Cr2,-42
12093,Cognato_2001,COI_2ndpos,MPTS,Cali1,Du3,-42
12094,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Du3,-42
12095,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Du3,-42
12096,Cognato_2001,COI_2ndpos,MPTS,Cali1,Em1,-42
12097,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Em1,0.26146412994911117
12098,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Em1,-42
12099,Cognato_2001,COI_2ndpos,MPTS,Cali1,Gr2,-42
12100,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Gr2,-42
12101,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Gr2,-42
12102,Cognato_2001,COI_2ndpos,MPTS,Cali1,Ho5,-42
12103,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Ho5,-42
12104,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Ho5,-42
12105,Cognato_2001,COI_2ndpos,MPTS,Cali1,Hu2,-42
12106,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Hu2,-42
12107,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Hu2,-42
12108,Cognato_2001,COI_2ndpos,MPTS,Cali1,Int7,-42
12109,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Int7,-42
12110,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Int7,-42
12111,Cognato_2001,COI_2ndpos,MPTS,Cali1,Knu1,-42
12112,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Knu1,0.19789712621036726
12113,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Knu1,-42
12114,Cognato_2001,COI_2ndpos,MPTS,Cali1,Lat3,-42
12115,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Lat3,-42
12116,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Lat3,-42
12117,Cognato_2001,COI_2ndpos,MPTS,Cali1,Le3,-42
12118,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Le3,-42
12119,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Le3,-42
12120,Cognato_2001,COI_2ndpos,MPTS,Cali1,Lo3,-42
12121,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Lo3,-42
12122,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Lo3,-42
12123,Cognato_2001,COI_2ndpos,MPTS,Cali1,Ma1,-42
12124,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Ma1,0.8414786391315308
12125,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Ma1,-42
12126,Cognato_2001,COI_2ndpos,MPTS,Cali1,Mo1,-42
12127,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Mo1,-42
12128,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Mo1,-42
12129,Cognato_2001,COI_2ndpos,MPTS,Cali1,Mx1,-42
12130,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Mx1,0.43780504346076843
12131,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Mx1,-42
12132,Cognato_2001,COI_2ndpos,MPTS,Cali1,Nob1,0.6316647370152364
12133,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Nob1,0.36336558204319225
12134,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Nob1,0.7664295953398365
12135,Cognato_2001,COI_2ndpos,MPTS,Cali1,Pa2,-42
12136,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Pa2,-42
12137,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Pa2,-42
12138,Cognato_2001,COI_2ndpos,MPTS,Cali1,Pet1,-42
12139,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Pet1,-42
12140,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Pet1,-42
12141,Cognato_2001,COI_2ndpos,MPTS,Cali1,Pl4,-42
12142,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Pl4,0.39162517627108895
12143,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Pl4,-42
12144,Cognato_2001,COI_2ndpos,MPTS,Cali1,Pil2,-42
12145,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Pil2,-42
12146,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Pil2,-42
12147,Cognato_2001,COI_2ndpos,MPTS,Cali1,Pin1,-42
12148,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Pin1,-42
12149,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Pin1,-42
12150,Cognato_2001,COI_2ndpos,MPTS,Cali1,Pro,-42
12151,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Pro,-42
12152,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Pro,-42
12153,Cognato_2001,COI_2ndpos,MPTS,Cali1,Sch1,-42
12154,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Sch1,-42
12155,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Sch1,-42
12156,Cognato_2001,COI_2ndpos,MPTS,Cali1,Sex1,-42
12157,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Sex1,0.39162517627108895
12158,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Sex1,-42
12159,Cognato_2001,COI_2ndpos,MPTS,Cali1,Sp1,-42
12160,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Sp1,0.9476475533646891
12161,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Sp1,-42
12162,Cognato_2001,COI_2ndpos,MPTS,Cali1,Ste1,-42
12163,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Ste1,-42
12164,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Ste1,-42
12165,Cognato_2001,COI_2ndpos,MPTS,Cali1,Tri4,-42
12166,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Tri4,-42
12167,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Tri4,-42
12168,Cognato_2001,COI_2ndpos,MPTS,Cali1,Ty1,-42
12169,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Ty1,-42
12170,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Ty1,-42
12171,Cognato_2001,COI_2ndpos,MPTS,Cali1,Wo3,-42
12172,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Wo3,-42
12173,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Wo3,-42
12174,Cognato_2001,COI_2ndpos,MPTS,Cali1,Oer1,-42
12175,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Oer1,0.5724067044708798
12176,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Oer1,-42
12177,Cognato_2001,COI_2ndpos,MPTS,Cali1,Ort1,-42
12178,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Ort1,0.17179714429673354
12179,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Ort1,-42
12180,Cognato_2001,COI_2ndpos,MPTS,Cali1,Pito1,-42
12181,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Pito1,0.11657810649177303
12182,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Pito1,-42
12183,Cognato_2001,COI_2ndpos,MPTS,Cali1,Pica1,-42
12184,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Pica1,0.3080221715589937
12185,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Pica1,-42
12186,Cognato_2001,COI_2ndpos,MPTS,Cali1,Pho1,-42
12187,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Pho1,0.16163037938104874
12188,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Pho1,-42
12189,Cognato_2001,COI_2ndpos,MPTS,Cali1,Pk1,-42
12190,Cognato_2001,COI_2ndpos,MPTMS,Cali1,Pk1,-42
12191,Cognato_2001,COI_2ndpos,MPTIS,Cali1,Pk1,-42
12192,Cognato_2001,COI_2ndpos,MPTS,Ce3,Co4,-42
12193,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Co4,-42
12194,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Co4,-42
12195,Cognato_2001,COI_2ndpos,MPTS,Ce3,Con3,-42
12196,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Con3,0.39162517627108906
12197,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Con3,-42
12198,Cognato_2001,COI_2ndpos,MPTS,Ce3,Cr2,-42
12199,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Cr2,-42
12200,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Cr2,-42
12201,Cognato_2001,COI_2ndpos,MPTS,Ce3,Du3,-42
12202,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Du3,-42
12203,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Du3,-42
12204,Cognato_2001,COI_2ndpos,MPTS,Ce3,Em1,-42
12205,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Em1,0.39162517627108895
12206,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Em1,-42
12207,Cognato_2001,COI_2ndpos,MPTS,Ce3,Gr2,-42
12208,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Gr2,-42
12209,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Gr2,-42
12210,Cognato_2001,COI_2ndpos,MPTS,Ce3,Ho5,-42
12211,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Ho5,-42
12212,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Ho5,-42
12213,Cognato_2001,COI_2ndpos,MPTS,Ce3,Hu2,-42
12214,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Hu2,-42
12215,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Hu2,-42
12216,Cognato_2001,COI_2ndpos,MPTS,Ce3,Int7,-42
12217,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Int7,-42
12218,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Int7,-42
12219,Cognato_2001,COI_2ndpos,MPTS,Ce3,Knu1,-42
12220,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Knu1,0.2997805885957119
12221,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Knu1,-42
12222,Cognato_2001,COI_2ndpos,MPTS,Ce3,Lat3,-42
12223,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Lat3,-42
12224,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Lat3,-42
12225,Cognato_2001,COI_2ndpos,MPTS,Ce3,Le3,-42
12226,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Le3,0.39162517627108906
12227,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Le3,-42
12228,Cognato_2001,COI_2ndpos,MPTS,Ce3,Lo3,-42
12229,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Lo3,-42
12230,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Lo3,-42
12231,Cognato_2001,COI_2ndpos,MPTS,Ce3,Ma1,-42
12232,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Ma1,0.8653369982591876
12233,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Ma1,-42
12234,Cognato_2001,COI_2ndpos,MPTS,Ce3,Mo1,-42
12235,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Mo1,-42
12236,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Mo1,-42
12237,Cognato_2001,COI_2ndpos,MPTS,Ce3,Mx1,-42
12238,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Mx1,0.5724067044708798
12239,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Mx1,-42
12240,Cognato_2001,COI_2ndpos,MPTS,Ce3,Nob1,0.42319008112684353
12241,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Nob1,0.3040934409892482
12242,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Nob1,0.4995401028264529
12243,Cognato_2001,COI_2ndpos,MPTS,Ce3,Pa2,-42
12244,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Pa2,-42
12245,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Pa2,-42
12246,Cognato_2001,COI_2ndpos,MPTS,Ce3,Pet1,-42
12247,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Pet1,-42
12248,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Pet1,-42
12249,Cognato_2001,COI_2ndpos,MPTS,Ce3,Pl4,-42
12250,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Pl4,0.5724067044708798
12251,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Pl4,-42
12252,Cognato_2001,COI_2ndpos,MPTS,Ce3,Pil2,-42
12253,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Pil2,-42
12254,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Pil2,-42
12255,Cognato_2001,COI_2ndpos,MPTS,Ce3,Pin1,-42
12256,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Pin1,-42
12257,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Pin1,-42
12258,Cognato_2001,COI_2ndpos,MPTS,Ce3,Pro,-42
12259,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Pro,-42
12260,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Pro,-42
12261,Cognato_2001,COI_2ndpos,MPTS,Ce3,Sch1,-42
12262,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Sch1,-42
12263,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Sch1,-42
12264,Cognato_2001,COI_2ndpos,MPTS,Ce3,Sex1,-42
12265,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Sex1,-42
12266,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Sex1,-42
12267,Cognato_2001,COI_2ndpos,MPTS,Ce3,Sp1,-42
12268,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Sp1,1.0
12269,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Sp1,-42
12270,Cognato_2001,COI_2ndpos,MPTS,Ce3,Ste1,-42
12271,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Ste1,-42
12272,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Ste1,-42
12273,Cognato_2001,COI_2ndpos,MPTS,Ce3,Tri4,-42
12274,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Tri4,-42
12275,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Tri4,-42
12276,Cognato_2001,COI_2ndpos,MPTS,Ce3,Ty1,-42
12277,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Ty1,-42
12278,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Ty1,-42
12279,Cognato_2001,COI_2ndpos,MPTS,Ce3,Wo3,-42
12280,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Wo3,-42
12281,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Wo3,-42
12282,Cognato_2001,COI_2ndpos,MPTS,Ce3,Oer1,-42
12283,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Oer1,0.4415361046837524
12284,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Oer1,-42
12285,Cognato_2001,COI_2ndpos,MPTS,Ce3,Ort1,-42
12286,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Ort1,0.26146412994911117
12287,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Ort1,-42
12288,Cognato_2001,COI_2ndpos,MPTS,Ce3,Pito1,-42
12289,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Pito1,0.17691735601517555
12290,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Pito1,-42
12291,Cognato_2001,COI_2ndpos,MPTS,Ce3,Pica1,-42
12292,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Pica1,0.35101634964659734
12293,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Pica1,-42
12294,Cognato_2001,COI_2ndpos,MPTS,Ce3,Pho1,-42
12295,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Pho1,0.2430282086136124
12296,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Pho1,-42
12297,Cognato_2001,COI_2ndpos,MPTS,Ce3,Pk1,-42
12298,Cognato_2001,COI_2ndpos,MPTMS,Ce3,Pk1,-42
12299,Cognato_2001,COI_2ndpos,MPTIS,Ce3,Pk1,-42
12300,Cognato_2001,COI_2ndpos,MPTS,Co4,Con3,-42
12301,Cognato_2001,COI_2ndpos,MPTMS,Co4,Con3,0.2997805885957122
12302,Cognato_2001,COI_2ndpos,MPTIS,Co4,Con3,-42
12303,Cognato_2001,COI_2ndpos,MPTS,Co4,Cr2,-42
12304,Cognato_2001,COI_2ndpos,MPTMS,Co4,Cr2,-42
12305,Cognato_2001,COI_2ndpos,MPTIS,Co4,Cr2,-42
12306,Cognato_2001,COI_2ndpos,MPTS,Co4,Du3,-42
12307,Cognato_2001,COI_2ndpos,MPTMS,Co4,Du3,-42
12308,Cognato_2001,COI_2ndpos,MPTIS,Co4,Du3,-42
12309,Cognato_2001,COI_2ndpos,MPTS,Co4,Em1,-42
12310,Cognato_2001,COI_2ndpos,MPTMS,Co4,Em1,0.26146412994911117
12311,Cognato_2001,COI_2ndpos,MPTIS,Co4,Em1,-42
12312,Cognato_2001,COI_2ndpos,MPTS,Co4,Gr2,-42
12313,Cognato_2001,COI_2ndpos,MPTMS,Co4,Gr2,-42
12314,Cognato_2001,COI_2ndpos,MPTIS,Co4,Gr2,-42
12315,Cognato_2001,COI_2ndpos,MPTS,Co4,Ho5,-42
12316,Cognato_2001,COI_2ndpos,MPTMS,Co4,Ho5,-42
12317,Cognato_2001,COI_2ndpos,MPTIS,Co4,Ho5,-42
12318,Cognato_2001,COI_2ndpos,MPTS,Co4,Hu2,-42
12319,Cognato_2001,COI_2ndpos,MPTMS,Co4,Hu2,-42
12320,Cognato_2001,COI_2ndpos,MPTIS,Co4,Hu2,-42
12321,Cognato_2001,COI_2ndpos,MPTS,Co4,Int7,-42
12322,Cognato_2001,COI_2ndpos,MPTMS,Co4,Int7,-42
12323,Cognato_2001,COI_2ndpos,MPTIS,Co4,Int7,-42
12324,Cognato_2001,COI_2ndpos,MPTS,Co4,Knu1,-42
12325,Cognato_2001,COI_2ndpos,MPTMS,Co4,Knu1,0.19789712621036726
12326,Cognato_2001,COI_2ndpos,MPTIS,Co4,Knu1,-42
12327,Cognato_2001,COI_2ndpos,MPTS,Co4,Lat3,-42
12328,Cognato_2001,COI_2ndpos,MPTMS,Co4,Lat3,-42
12329,Cognato_2001,COI_2ndpos,MPTIS,Co4,Lat3,-42
12330,Cognato_2001,COI_2ndpos,MPTS,Co4,Le3,-42
12331,Cognato_2001,COI_2ndpos,MPTMS,Co4,Le3,-42
12332,Cognato_2001,COI_2ndpos,MPTIS,Co4,Le3,-42
12333,Cognato_2001,COI_2ndpos,MPTS,Co4,Lo3,-42
12334,Cognato_2001,COI_2ndpos,MPTMS,Co4,Lo3,-42
12335,Cognato_2001,COI_2ndpos,MPTIS,Co4,Lo3,-42
12336,Cognato_2001,COI_2ndpos,MPTS,Co4,Ma1,-42
12337,Cognato_2001,COI_2ndpos,MPTMS,Co4,Ma1,0.8414786391315308
12338,Cognato_2001,COI_2ndpos,MPTIS,Co4,Ma1,-42
12339,Cognato_2001,COI_2ndpos,MPTS,Co4,Mo1,-42
12340,Cognato_2001,COI_2ndpos,MPTMS,Co4,Mo1,-42
12341,Cognato_2001,COI_2ndpos,MPTIS,Co4,Mo1,-42
12342,Cognato_2001,COI_2ndpos,MPTS,Co4,Mx1,-42
12343,Cognato_2001,COI_2ndpos,MPTMS,Co4,Mx1,0.43780504346076843
12344,Cognato_2001,COI_2ndpos,MPTIS,Co4,Mx1,-42
12345,Cognato_2001,COI_2ndpos,MPTS,Co4,Nob1,0.6316647370152364
12346,Cognato_2001,COI_2ndpos,MPTMS,Co4,Nob1,0.36336558204319225
12347,Cognato_2001,COI_2ndpos,MPTIS,Co4,Nob1,0.7664295953398365
12348,Cognato_2001,COI_2ndpos,MPTS,Co4,Pa2,-42
12349,Cognato_2001,COI_2ndpos,MPTMS,Co4,Pa2,-42
12350,Cognato_2001,COI_2ndpos,MPTIS,Co4,Pa2,-42
12351,Cognato_2001,COI_2ndpos,MPTS,Co4,Pet1,-42
12352,Cognato_2001,COI_2ndpos,MPTMS,Co4,Pet1,-42
12353,Cognato_2001,COI_2ndpos,MPTIS,Co4,Pet1,-42
12354,Cognato_2001,COI_2ndpos,MPTS,Co4,Pl4,-42
